Response_ID	Annotation_ID	Segment_Type	Label
R004921	2	Ayah	correct
R004921	2	claimed_source	correct
R004921	3	Ayah	correct
R004921	3	claimed_source	correct
R004921	4	matn	correct
R004921	4	claimed_source	correct
R004921	5	Ayah	correct
R004921	5	claimed_source	correct
R004921	6	Ayah	correct
R004921	6	claimed_source	correct
R004921	7	matn	correct
R004921	7	claimed_source	correct
R004921	8	Ayah	correct
R004921	8	claimed_source	correct
R004921	9	matn	correct
R004921	9	claimed_source	correct
R004921	10	matn	correct
R004921	10	claimed_source	correct
R004922	1	Ayah	correct
R004922	1	claimed_source	correct
R004922	2	matn	correct
R004922	2	isnad	correct
R004922	2	claimed_source	correct
R004922	3	matn	correct
R004922	3	claimed_source	correct
R004923	1	matn	correct
R004923	1	claimed_source	correct
R004923	2	Ayah	correct
R004923	2	claimed_source	correct
R004923	3	Ayah	correct
R004923	3	claimed_source	correct
R004923	4	matn	incorrect
R004923	5	Ayah	correct
R004923	5	claimed_source	correct
R004924	1	Ayah	correct
R004924	1	claimed_source	correct
R004924	2	Ayah	correct
R004924	2	claimed_source	correct
R004924	3	matn	correct
R004924	3	claimed_source	correct
R004924	4	Ayah	correct
R004924	4	claimed_source	correct
R004924	5	matn	correct
R004924	5	claimed_source	correct
R004925	1	Ayah	incorrect
R004925	1	claimed_source	correct
R004925	2	matn	correct
R004925	2	claimed_source	correct
R004925	3	Ayah	correct
R004925	3	claimed_source	correct
R004925	4	Ayah	correct
R004925	4	claimed_source	correct
R004925	5	matn	correct
R004925	5	claimed_source	correct
R004926	1	Ayah	correct
R004926	1	claimed_source	correct
R004926	2	Ayah	correct
R004926	2	claimed_source	correct
R004926	3	matn	correct
R004926	3	isnad	correct
R004926	3	claimed_source	correct
R004926	4	Ayah	correct
R004926	4	claimed_source	correct
R004926	5	matn	correct
R004926	5	isnad	correct
R004926	5	claimed_source	correct
R004926	6	matn	correct
R004926	6	claimed_source	correct
R004927	1	Ayah	correct
R004927	1	claimed_source	correct
R004927	2	Ayah	correct
R004927	2	claimed_source	correct
R004927	3	matn	correct
R004927	3	isnad	correct
R004927	3	claimed_source	correct
R004927	4	matn	correct
R004927	4	claimed_source	correct
R004927	5	Ayah	correct
R004927	5	claimed_source	correct
R004927	6	Ayah	correct
R004927	6	claimed_source	correct
R004927	7	matn	correct
R004927	7	claimed_source	correct
R004927	8	matn	correct
R004927	8	claimed_source	correct
R004927	9	Ayah	correct
R004927	9	claimed_source	correct
R004927	10	matn	correct
R004927	10	claimed_source	correct
R004928	1	matn	correct
R004928	1	claimed_source	correct
R004928	2	matn	correct
R004928	2	claimed_source	correct
R004928	3	Ayah	correct
R004928	3	claimed_source	correct
R004928	4	matn	correct
R004928	4	claimed_source	correct
R004928	5	Ayah	correct
R004928	5	claimed_source	correct
R004928	6	Ayah	correct
R004928	6	claimed_source	correct
R004928	7	matn	correct
R004928	7	claimed_source	correct
R004929	1	matn	correct
R004929	1	isnad	correct
R004929	1	claimed_source	correct
R004929	2	Ayah	correct
R004929	2	claimed_source	correct
R004929	3	Ayah	correct
R004929	3	claimed_source	correct
R004929	4	matn	correct
R004929	4	isnad	correct
R004929	4	claimed_source	correct
R004930	1	Ayah	correct
R004930	1	claimed_source	correct
R004930	2	Ayah	correct
R004930	2	claimed_source	correct
R004930	3	matn	correct
R004930	3	claimed_source	correct
R004930	4	matn	incorrect
R004931	1	matn	correct
R004931	1	isnad	correct
R004931	1	claimed_source	correct
R004931	2	matn	correct
R004931	2	isnad	correct
R004931	2	claimed_source	correct
R004931	3	Ayah	correct
R004931	3	claimed_source	correct
R004931	4	Ayah	correct
R004931	4	claimed_source	correct
R004932	1	Ayah	correct
R004932	1	claimed_source	correct
R004932	2	Ayah	correct
R004932	2	claimed_source	correct
R004932	3	Ayah	correct
R004932	3	claimed_source	correct
R004932	4	matn	correct
R004932	4	isnad	correct
R004932	4	claimed_source	correct
R004932	5	matn	correct
R004932	5	isnad	correct
R004932	5	claimed_source	correct
R004933	1	matn	correct
R004933	1	claimed_source	correct
R004933	2	Ayah	correct
R004933	2	claimed_source	correct
R004933	3	Ayah	correct
R004933	3	claimed_source	correct
R004933	4	Ayah	correct
R004933	4	claimed_source	correct
R004933	5	Ayah	correct
R004933	5	claimed_source	correct
R004933	6	Ayah	correct
R004933	6	claimed_source	correct
R004933	7	Ayah	correct
R004933	7	claimed_source	correct
R004933	8	matn	correct
R004933	8	claimed_source	correct
R004933	9	Ayah	correct
R004933	9	claimed_source	correct
R004933	10	matn	correct
R004933	10	claimed_source	correct
R004933	11	Ayah	correct
R004933	11	claimed_source	correct
R004933	12	Ayah	correct
R004933	12	claimed_source	correct
R004933	13	matn	correct
R004933	13	claimed_source	correct
R004933	14	matn	correct
R004933	14	claimed_source	correct
R004933	15	matn	correct
R004933	15	claimed_source	correct
R004934	1	Ayah	correct
R004934	2	Ayah	correct
R004934	2	claimed_source	correct
R004934	3	matn	correct
R004934	3	isnad	correct
R004934	3	claimed_source	correct
R004934	4	matn	incorrect
R004934	5	Ayah	correct
R004934	5	claimed_source	correct
R004934	6	Ayah	correct
R004934	6	claimed_source	correct
R004934	7	matn	incorrect
R004934	8	matn	correct
R004934	8	isnad	correct
R004934	8	claimed_source	correct
R004935	1	Ayah	correct
R004935	1	claimed_source	correct
R004935	2	Ayah	correct
R004935	2	claimed_source	correct
R004935	3	matn	correct
R004935	3	isnad	correct
R004935	3	claimed_source	correct
R004935	4	matn	correct
R004935	4	isnad	correct
R004935	4	claimed_source	correct
R004935	5	Ayah	correct
R004935	5	claimed_source	correct
R004936	1	Ayah	correct
R004936	1	claimed_source	correct
R004936	2	Ayah	correct
R004936	2	claimed_source	correct
R004936	3	matn	correct
R004936	3	isnad	correct
R004936	3	claimed_source	correct
R004936	4	matn	correct
R004936	4	isnad	correct
R004936	4	claimed_source	correct
R004937	1	Ayah	correct
R004937	1	claimed_source	correct
R004937	2	matn	correct
R004937	2	isnad	correct
R004937	2	claimed_source	correct
R004937	3	matn	correct
R004937	3	isnad	correct
R004937	3	claimed_source	correct
R004938	1	Ayah	correct
R004938	1	claimed_source	correct
R004938	2	Ayah	correct
R004938	2	claimed_source	correct
R004938	3	matn	correct
R004938	3	claimed_source	correct
R004938	4	matn	correct
R004938	4	claimed_source	correct
R004938	5	matn	correct
R004938	5	claimed_source	correct
R004939	1	Ayah	correct
R004939	1	claimed_source	correct
R004939	2	Ayah	correct
R004939	2	claimed_source	correct
R004939	3	Ayah	correct
R004939	3	claimed_source	correct
R004939	4	Ayah	correct
R004939	4	claimed_source	correct
R004939	5	Ayah	correct
R004939	5	claimed_source	correct
R004939	6	matn	correct
R004939	6	isnad	correct
R004939	6	claimed_source	correct
R004939	7	matn	incorrect
R004939	8	matn	correct
R004939	8	claimed_source	correct
R004939	9	Ayah	correct
R004939	9	claimed_source	correct
R004939	10	matn	correct
R004939	10	claimed_source	correct
R004940	1	Ayah	correct
R004940	1	claimed_source	correct
R004940	2	Ayah	correct
R004940	2	claimed_source	correct
R004940	3	Ayah	correct
R004940	3	claimed_source	correct
R004940	4	Ayah	correct
R004940	4	claimed_source	correct
R004940	5	matn	correct
R004940	5	claimed_source	correct
R004940	6	matn	correct
R004940	6	claimed_source	correct
R004940	7	matn	correct
R004940	7	claimed_source	correct
R004940	8	Ayah	correct
R004940	8	claimed_source	correct
R004940	9	Ayah	correct
R004940	9	claimed_source	correct
R004940	10	matn	correct
R004940	10	claimed_source	correct
R004940	11	matn	correct
R004940	11	claimed_source	correct
R004941	1	Ayah	correct
R004941	1	claimed_source	correct
R004941	2	Ayah	correct
R004941	2	claimed_source	correct
R004941	3	Ayah	correct
R004941	3	claimed_source	correct
R004941	4	Ayah	correct
R004941	4	claimed_source	correct
R004941	5	Ayah	correct
R004941	5	claimed_source	correct
R004941	6	Ayah	correct
R004941	6	claimed_source	correct
R004941	7	matn	correct
R004941	7	isnad	correct
R004941	7	claimed_source	correct
R004941	8	matn	correct
R004941	8	claimed_source	correct
R004941	9	matn	correct
R004941	9	claimed_source	correct
R004941	10	Ayah	correct
R004941	10	claimed_source	correct
R004941	11	Ayah	correct
R004941	11	claimed_source	correct
R004941	12	matn	correct
R004941	12	claimed_source	correct
R004942	1	matn	correct
R004942	1	isnad	correct
R004942	1	claimed_source	correct
R004942	2	Ayah	correct
R004942	2	claimed_source	correct
R004942	3	Ayah	correct
R004942	3	claimed_source	correct
R004943	1	Ayah	correct
R004943	1	claimed_source	correct
R004943	2	matn	correct
R004943	2	isnad	correct
R004943	2	claimed_source	correct
R004943	3	matn	correct
R004943	3	claimed_source	correct
R004943	4	Ayah	correct
R004943	4	claimed_source	correct
R004943	5	matn	incorrect
R004943	6	matn	correct
R004943	6	claimed_source	correct
R004944	1	Ayah	correct
R004944	1	claimed_source	correct
R004944	2	Ayah	correct
R004944	2	claimed_source	correct
R004944	3	Ayah	correct
R004944	3	claimed_source	correct
R004944	4	matn	correct
R004944	4	isnad	correct
R004944	4	claimed_source	correct
R004944	5	matn	correct
R004944	5	isnad	correct
R004944	5	claimed_source	correct
R004944	6	matn	correct
R004944	6	isnad	correct
R004944	6	claimed_source	correct
R004945	1	Ayah	correct
R004945	1	claimed_source	correct
R004945	2	matn	correct
R004945	2	claimed_source	correct
R004945	3	matn	correct
R004945	3	claimed_source	correct
R004946	1	matn	incorrect
R004946	2	matn	incorrect
R004946	3	Ayah	correct
R004946	3	claimed_source	correct
R004947	1	Ayah	correct
R004947	1	claimed_source	correct
R004947	2	matn	correct
R004947	2	isnad	correct
R004947	2	claimed_source	correct
R004947	3	matn	correct
R004947	3	isnad	correct
R004947	3	claimed_source	correct
R004947	4	Ayah	correct
R004947	4	claimed_source	correct
R004947	5	Ayah	correct
R004947	5	claimed_source	correct
R004947	6	matn	correct
R004947	6	claimed_source	correct
R004948	1	Ayah	correct
R004948	1	claimed_source	correct
R004948	2	Ayah	correct
R004948	2	claimed_source	correct
R004948	3	Ayah	correct
R004948	3	claimed_source	correct
R004948	4	matn	correct
R004948	4	claimed_source	correct
R004948	5	matn	incorrect
R004948	6	Ayah	correct
R004948	6	claimed_source	correct
R004948	7	Ayah	correct
R004948	7	claimed_source	correct
R004948	8	Ayah	correct
R004948	8	claimed_source	correct
R004948	9	matn	correct
R004948	9	claimed_source	correct
R004948	10	matn	correct
R004948	10	claimed_source	correct
R004948	11	Ayah	correct
R004948	11	claimed_source	correct
R004949	1	Ayah	correct
R004949	1	claimed_source	correct
R004949	2	Ayah	correct
R004949	2	claimed_source	correct
R004949	3	Ayah	correct
R004949	3	claimed_source	correct
R004949	4	matn	correct
R004949	4	isnad	correct
R004949	4	claimed_source	correct
R004949	5	matn	correct
R004949	5	isnad	correct
R004949	5	claimed_source	correct
R004949	6	matn	incorrect
R004949	7	matn	correct
R004949	7	isnad	correct
R004949	7	claimed_source	correct
R004950	1	Ayah	correct
R004950	1	claimed_source	correct
R004950	2	matn	correct
R004950	2	isnad	correct
R004950	2	claimed_source	correct
R004950	3	Ayah	correct
R004950	3	claimed_source	correct
R004950	4	matn	correct
R004950	4	isnad	correct
R004950	4	claimed_source	correct
R004950	5	matn	correct
R004950	5	isnad	correct
R004950	5	claimed_source	correct
R004951	1	Ayah	correct
R004951	1	claimed_source	correct
R004951	2	Ayah	correct
R004951	2	claimed_source	correct
R004951	3	matn	correct
R004951	3	claimed_source	correct
R004951	4	matn	correct
R004951	4	isnad	correct
R004951	4	claimed_source	correct
R004951	5	matn	correct
R004951	5	claimed_source	correct
R004951	6	matn	correct
R004951	6	claimed_source	correct
R004952	1	Ayah	correct
R004952	1	claimed_source	correct
R004952	2	Ayah	correct
R004952	2	claimed_source	correct
R004952	3	matn	correct
R004952	3	isnad	correct
R004952	3	claimed_source	correct
R004952	4	Ayah	correct
R004952	4	claimed_source	correct
R004953	1	Ayah	correct
R004953	1	claimed_source	correct
R004953	2	matn	correct
R004953	2	isnad	correct
R004953	2	claimed_source	correct
R004953	3	Ayah	correct
R004953	3	claimed_source	correct
R004953	4	matn	incorrect
R004953	5	matn	incorrect
R004954	1	Ayah	correct
R004954	1	claimed_source	correct
R004954	2	Ayah	correct
R004954	2	claimed_source	correct
R004954	3	matn	correct
R004954	3	claimed_source	correct
R004954	4	matn	correct
R004954	4	claimed_source	correct
R004955	1	Ayah	correct
R004955	1	claimed_source	correct
R004955	2	Ayah	correct
R004955	2	claimed_source	correct
R004955	3	matn	correct
R004955	3	claimed_source	correct
R004955	4	Ayah	correct
R004955	4	claimed_source	correct
R004955	5	Ayah	correct
R004955	5	claimed_source	correct
R004955	6	matn	correct
R004955	6	claimed_source	correct
R004956	1	Ayah	correct
R004956	1	claimed_source	correct
R004956	2	Ayah	correct
R004956	2	claimed_source	correct
R004956	3	matn	incorrect
R004956	4	matn	correct
R004956	4	isnad	correct
R004956	4	claimed_source	correct
R004957	1	Ayah	correct
R004957	1	claimed_source	correct
R004957	2	matn	correct
R004957	2	isnad	correct
R004957	2	claimed_source	correct
R004957	3	matn	correct
R004957	3	claimed_source	correct
R004958	1	Ayah	correct
R004958	1	claimed_source	correct
R004958	2	Ayah	correct
R004958	2	claimed_source	correct
R004958	3	matn	correct
R004958	3	isnad	incorrect
R004958	3	claimed_source	incorrect
R004958	4	matn	correct
R004958	4	isnad	correct
R004958	4	claimed_source	correct
R004958	5	Ayah	correct
R004958	5	claimed_source	correct
R004959	1	Ayah	correct
R004959	1	claimed_source	correct
R004959	2	Ayah	correct
R004959	2	claimed_source	correct
R004959	3	Ayah	correct
R004959	3	claimed_source	correct
R004959	4	matn	correct
R004959	4	claimed_source	correct
R004959	5	matn	correct
R004959	5	claimed_source	correct
R004959	6	Ayah	correct
R004959	6	claimed_source	correct
R004959	7	matn	correct
R004959	7	claimed_source	correct
R004959	8	Ayah	correct
R004959	8	claimed_source	correct
R004959	9	Ayah	correct
R004959	9	claimed_source	correct
R004959	10	matn	correct
R004959	10	claimed_source	correct
R004959	11	matn	correct
R004959	11	claimed_source	correct
R004959	12	Ayah	correct
R004959	12	claimed_source	correct
R004959	13	Ayah	correct
R004959	13	claimed_source	correct
R004959	14	Ayah	correct
R004959	14	claimed_source	correct
R004959	15	Ayah	correct
R004959	15	claimed_source	correct
R004960	1	Ayah	correct
R004960	1	claimed_source	correct
R004960	2	Ayah	correct
R004960	2	claimed_source	correct
R004960	3	Ayah	correct
R004960	3	claimed_source	correct
R004960	4	Ayah	correct
R004960	4	claimed_source	correct
R004960	5	matn	correct
R004960	5	claimed_source	correct
R004960	6	Ayah	correct
R004960	6	claimed_source	correct
R004960	7	Ayah	correct
R004960	7	claimed_source	incorrect
R004960	8	matn	correct
R004960	8	claimed_source	correct
R004961	1	matn	correct
R004961	1	claimed_source	correct
R004961	2	matn	correct
R004961	2	claimed_source	correct
R004961	3	Ayah	correct
R004961	3	claimed_source	correct
R004961	4	Ayah	correct
R004961	4	claimed_source	correct
R004961	5	matn	correct
R004961	5	claimed_source	correct
R004962	1	Ayah	correct
R004962	1	claimed_source	correct
R004962	2	Ayah	correct
R004962	2	claimed_source	correct
R004962	3	matn	correct
R004962	3	claimed_source	correct
R004962	4	Ayah	correct
R004962	4	claimed_source	correct
R004963	1	Ayah	correct
R004963	1	claimed_source	correct
R004963	2	matn	correct
R004963	2	isnad	correct
R004963	2	claimed_source	correct
R004964	1	matn	incorrect
R004964	2	Ayah	correct
R004964	2	claimed_source	correct
R004964	3	Ayah	correct
R004964	3	claimed_source	correct
R004964	4	matn	correct
R004964	4	isnad	correct
R004964	4	claimed_source	correct
R004965	1	matn	incorrect
R004965	2	Ayah	correct
R004965	2	claimed_source	correct
R004965	3	Ayah	correct
R004965	3	claimed_source	correct
R004965	4	Ayah	correct
R004965	4	claimed_source	correct
R004965	5	Ayah	correct
R004965	5	claimed_source	correct
R004965	6	Ayah	correct
R004965	6	claimed_source	correct
R004965	7	Ayah	correct
R004965	7	claimed_source	correct
R004965	8	Ayah	correct
R004965	8	claimed_source	correct
R004966	1	matn	correct
R004966	1	isnad	correct
R004966	1	claimed_source	correct
R004966	2	matn	correct
