Response_ID	Annotation_ID	Segment_Type	Span_Start	Span_End
R004229	1	matn	293	313
R004229	1	claimed_source	316	334
R004229	2	matn	439	488
R004229	2	claimed_source	491	513
R004229	3	matn	646	692
R004229	3	claimed_source	695	717
R004229	4	Ayah	827	1008
R004229	4	claimed_source	803	824
R004229	5	matn	1083	1103
R004229	5	claimed_source	1106	1119
R004229	6	Ayah	1520	1775
R004229	6	claimed_source	1495	1517
R004229	7	matn	1826	1931
R004229	7	isnad	1788	1824
R004229	7	claimed_source	1934	1952
R004229	8	matn	2000	2208
R004229	8	isnad	1969	1998
R004229	8	claimed_source	2211	2229
R004230	1	Ayah	101	159
R004230	1	claimed_source	162	174
R004230	2	matn	266	317
R004230	2	claimed_source	320	333
R004231	1	matn	194	270
R004231	1	isnad	130	192
R004231	1	claimed_source	273	313
R004231	2	matn	390	1330
R004231	2	isnad	320	388
R004231	2	claimed_source	1332	1365
R004232	1	matn	356	529
R004232	1	isnad	308	354
R004232	1	claimed_source	278	307
R004232	2	matn	1022	1136
R004232	2	isnad	922	1020
R004232	2	claimed_source	907	921
R004233	1	Ayah	226	333
R004233	1	claimed_source	344	354
R004233	2	matn	489	532
R004233	2	claimed_source	535	542
R004233	3	matn	702	753
R004233	3	claimed_source	756	763
R004236	1	Ayah	1426	1552
R004236	1	claimed_source	1555	1565
R004236	2	matn	1604	1660
R004236	2	claimed_source	1663	1675
R004237	1	Ayah	44	78
R004237	1	claimed_source	81	92
R004238	1	NoAnnotation	-	-
R004239	1	Ayah	796	818
R004239	1	claimed_source	821	830
R004239	2	Ayah	835	892
R004239	2	claimed_source	895	907
R004239	3	matn	1014	1206
R004239	3	claimed_source	1210	1227
R004240	1	Ayah	489	537
R004240	1	claimed_source	549	560
R004241	1	Ayah	313	383
R004241	1	claimed_source	292	309
R004241	2	Ayah	530	567
R004241	2	claimed_source	507	526
R004241	3	Ayah	735	772
R004241	3	claimed_source	711	731
R004241	4	Ayah	929	997
R004241	4	claimed_source	906	925
R004241	5	Ayah	1162	1232
R004241	5	claimed_source	1138	1158
R004242	1	Ayah	781	798
R004242	1	claimed_source	810	817
R004242	2	matn	937	964
R004242	2	isnad	876	935
R004242	2	claimed_source	967	979
R004243	1	Ayah	13	58
R004243	1	claimed_source	60	69
R004243	2	matn	335	376
R004243	2	claimed_source	379	406
R004243	3	Ayah	482	528
R004243	3	claimed_source	531	544
R004243	4	Ayah	607	665
R004243	4	claimed_source	668	683
R004243	5	Ayah	777	805
R004243	5	claimed_source	808	821
R004243	6	matn	963	1109
R004243	6	isnad	901	961
R004243	6	claimed_source	1112	1121
R004244	1	NoAnnotation	-	-
R004245	1	Ayah	389	541
R004245	1	claimed_source	543	554
R004245	2	Ayah	613	765
R004245	2	claimed_source	767	775
R004245	3	Ayah	830	982
R004245	3	claimed_source	984	995
R004245	4	matn	1125	1320
R004245	4	claimed_source	1323	1336
R004245	5	matn	1375	1418
R004245	5	claimed_source	1421	1434
R004246	1	Ayah	108	204
R004246	1	claimed_source	208	227
R004247	1	Ayah	79	119
R004247	1	claimed_source	122	145
R004248	1	matn	173	468
R004248	1	claimed_source	471	482
R004249	1	Ayah	67	106
R004249	1	claimed_source	109	116
R004250	1	matn	189	349
R004250	1	isnad	155	187
R004250	1	claimed_source	352	370
R004250	2	matn	515	949
R004250	2	isnad	483	513
R004250	2	claimed_source	952	964
R004250	3	matn	1167	1452
R004250	3	isnad	1129	1165
R004250	3	claimed_source	1455	1468
R004250	4	matn	1628	1893
R004250	4	isnad	1588	1626
R004250	4	claimed_source	1896	1914
R004252	1	NoAnnotation	-	-
R004253	1	Ayah	629	673
R004253	1	claimed_source	684	694
R004253	2	matn	1369	1467
R004253	2	claimed_source	1480	1502
R004253	3	Ayah	1787	1860
R004253	3	claimed_source	1873	1885
R004253	4	matn	2227	2252
R004253	4	claimed_source	2263	2276
R004254	1	Ayah	81	171
R004254	1	claimed_source	182	193
R004254	2	matn	434	476
R004254	2	claimed_source	479	488
R004255	1	Ayah	215	267
R004255	1	claimed_source	271	282
R004255	2	Ayah	356	411
R004255	2	claimed_source	415	427
R004255	3	matn	518	631
R004255	3	claimed_source	646	664
R004256	1	Ayah	198	364
R004256	1	claimed_source	141	163
R004256	2	matn	613	673
R004256	2	isnad	543	611
R004256	2	claimed_source	543	555
R004256	3	matn	859	919
R004256	3	isnad	780	857
R004256	3	claimed_source	813	822
R004257	1	Ayah	136	202
R004257	1	claimed_source	108	134
R004257	2	matn	552	639
R004257	2	claimed_source	497	520
R004258	1	NoAnnotation	-	-
R004259	1	Ayah	110	262
R004259	1	claimed_source	265	276
R004260	1	Ayah	104	168
R004260	1	claimed_source	171	182
R004260	2	matn	431	580
R004260	2	isnad	409	430
R004260	2	claimed_source	391	406
R004262	1	Ayah	190	341
R004262	1	claimed_source	344	355
R004262	2	matn	452	567
R004262	2	isnad	387	450
R004262	2	claimed_source	374	386
R004263	1	matn	266	364
R004263	1	claimed_source	367	376
R004263	2	Ayah	518	670
R004263	2	claimed_source	673	694
R004263	3	matn	800	823
R004263	3	claimed_source	826	835
R004263	4	Ayah	900	1059
R004263	4	claimed_source	1062	1082
R004263	5	matn	1179	1206
R004263	5	claimed_source	1209	1221
R004263	6	Ayah	1367	1499
R004263	6	claimed_source	1502	1520
R004263	7	Ayah	1706	1916
R004263	7	claimed_source	1919	1937
R004264	1	matn	111	163
R004264	1	isnad	79	109
R004264	1	claimed_source	57	78
R004264	2	matn	285	327
R004264	2	isnad	236	283
R004264	2	claimed_source	203	235
R004265	1	matn	293	603
R004265	1	claimed_source	607	619
R004265	2	Ayah	716	887
R004265	2	claimed_source	890	906
R004266	1	Ayah	940	1152
R004266	1	claimed_source	1155	1176
R004266	2	Ayah	1462	1618
R004266	2	claimed_source	1621	1641
R004266	3	Ayah	1889	1979
R004266	3	claimed_source	1982	2002
R004266	4	matn	2132	2172
R004266	4	isnad	2099	2130
R004266	4	claimed_source	2176	2192
R004266	5	matn	2297	2315
R004266	5	claimed_source	2319	2323
R004267	1	NoAnnotation	-	-
R004268	1	Ayah	162	265
R004268	1	claimed_source	269	283
R004268	2	Ayah	319	559
R004268	2	claimed_source	563	579
R004268	3	matn	750	774
R004268	3	isnad	680	748
R004268	3	claimed_source	778	800
R004268	4	matn	877	901
R004268	4	isnad	804	875
R004268	4	claimed_source	905	930
R004268	5	matn	1004	1109
R004268	5	isnad	934	1002
R004268	5	claimed_source	1113	1135
R004269	1	Ayah	366	437
R004269	1	claimed_source	448	457
R004269	2	Ayah	476	533
R004269	2	claimed_source	544	553
R004269	3	matn	866	1007
R004269	3	claimed_source	1016	1025
R004269	4	Ayah	1803	1839
R004269	4	claimed_source	1850	1861
R004271	1	NoAnnotation	-	-
R004272	1	Ayah	336	376
R004272	1	claimed_source	379	400
R004272	2	Ayah	405	457
R004272	2	claimed_source	460	481
R004272	3	matn	525	640
R004272	3	claimed_source	643	666
R004273	1	Ayah	130	269
R004273	1	claimed_source	273	295
R004273	2	matn	377	452
R004273	2	isnad	329	375
R004273	2	claimed_source	313	326
R004276	1	Ayah	1177	1265
R004276	1	claimed_source	1268	1289
R004276	2	Ayah	1294	1340
R004276	2	claimed_source	1343	1364
R004276	3	matn	1414	1580
R004276	3	claimed_source	1583	1626
R004276	4	matn	1631	1724
R004276	4	claimed_source	1727	1773
R004278	1	Ayah	168	312
R004278	1	claimed_source	318	328
R004278	2	Ayah	389	575
R004278	2	claimed_source	581	595
R004278	3	Ayah	692	905
R004278	3	claimed_source	911	922
R004278	4	matn	1043	1126
R004278	4	claimed_source	1132	1196
R004278	5	matn	1303	1415
R004278	5	claimed_source	1421	1454
R004279	1	Ayah	301	365
R004279	1	claimed_source	368	378
R004279	2	Ayah	525	623
R004279	2	claimed_source	626	636
R004279	3	matn	796	815
R004279	3	claimed_source	818	830
R004279	4	Ayah	982	1030
R004279	4	claimed_source	1033	1044
R004279	5	Ayah	1191	1239
R004279	5	claimed_source	1242	1252
R004280	1	Ayah	686	769
R004280	1	claimed_source	778	789
R004280	2	matn	955	997
R004280	2	isnad	918	949
R004280	2	claimed_source	1075	1128
R004283	1	Ayah	89	121
R004283	1	claimed_source	125	147
R004285	1	Ayah	1122	1378
R004285	1	claimed_source	1381	1395
R004285	2	Ayah	1566	1756
R004285	2	claimed_source	1759	1772
R004285	3	matn	1933	1977
R004285	3	claimed_source	1980	1998
R004287	1	Ayah	239	360
R004287	1	claimed_source	214	236
R004287	2	matn	399	434
R004287	2	claimed_source	437	446
R004289	1	Ayah	204	253
R004289	1	claimed_source	256	266
R004289	2	Ayah	293	354
R004289	2	claimed_source	357	366
R004289	3	matn	402	478
R004289	3	claimed_source	480	492
R004289	4	Ayah	509	546
R004289	4	claimed_source	549	559
R004291	1	Ayah	320	474
R004291	1	claimed_source	485	495
R004291	2	matn	674	721
R004291	2	isnad	633	667
R004291	2	claimed_source	732	780
R004292	1	matn	1034	1074
R004292	1	claimed_source	1078	1143
R004292	2	matn	1314	1386
R004292	2	claimed_source	1390	1446
R004292	3	Ayah	1739	1822
R004292	3	claimed_source	1825	1836
R004293	1	Ayah	274	297
R004293	1	claimed_source	243	271
R004293	2	Ayah	331	401
R004293	2	claimed_source	301	328
R004293	3	Ayah	435	555
R004293	3	claimed_source	405	432
R004293	4	matn	648	742
R004293	4	isnad	586	646
R004293	4	claimed_source	573	585
R004293	5	matn	825	909
R004293	5	isnad	756	823
R004293	5	claimed_source	746	755
R004294	1	Ayah	42	161
R004294	1	claimed_source	164	178
R004294	2	matn	206	694
R004294	2	claimed_source	696	705
R004295	1	Ayah	303	409
R004295	1	claimed_source	267	290
R004295	2	Ayah	673	894
R004295	2	claimed_source	640	660
R004295	3	Ayah	1132	1182
R004295	3	claimed_source	1099	1119
R004295	4	matn	1486	1513
R004295	4	claimed_source	1474	1526
R004295	5	Ayah	1740	1804
R004295	5	claimed_source	1708	1727
R004295	6	Ayah	2114	2177
R004295	6	claimed_source	2081	2101
R004296	1	NoAnnotation	-	-
R004297	1	NoAnnotation	-	-
R004298	1	Ayah	87	254
R004298	1	claimed_source	257	265
R004300	1	matn	348	383
R004300	1	claimed_source	386	440
R004300	2	Ayah	1932	1953
R004300	2	claimed_source	1956	1968
R004300	3	matn	2108	2143
R004300	3	isnad	2044	2106
R004300	3	claimed_source	2149	2215
R004300	4	matn	2324	2373
R004300	4	isnad	2263	2322
R004300	4	claimed_source	2379	2445
R004302	1	NoAnnotation	-	-
R004303	1	matn	883	984
R004303	1	claimed_source	885	889
R004303	2	Ayah	1032	1105
R004303	2	claimed_source	1000	1027
R004303	3	Ayah	1142	1190
R004303	3	claimed_source	1113	1137
R004304	1	Ayah	88	306
R004304	1	claimed_source	309	326
R004304	2	matn	331	364
R004304	2	claimed_source	367	380
R004304	3	Ayah	407	471
R004304	3	claimed_source	474	489
R004304	4	Ayah	493	511
R004304	4	claimed_source	514	525
R004304	5	Ayah	543	629
R004304	5	claimed_source	632	642
R004304	6	Ayah	646	749
R004304	6	claimed_source	752	763
R004304	7	Ayah	781	904
R004304	7	claimed_source	907	917
R004304	8	Ayah	946	1031
R004304	8	claimed_source	1034	1045
R004304	9	Ayah	1074	1258
R004304	9	claimed_source	1261	1271
R004305	1	Ayah	86	109
R004305	1	claimed_source	112	122
R004305	2	matn	339	366
R004305	2	claimed_source	369	379
R004305	3	Ayah	527	550
R004305	3	claimed_source	553	563
R004305	4	matn	715	736
R004305	4	claimed_source	739	749
R004306	1	Ayah	422	655
R004306	1	claimed_source	658	669
R004306	2	Ayah	1942	2029
R004306	2	claimed_source	2032	2043
R004306	3	matn	2171	2192
R004306	3	claimed_source	2196	2206
R004307	1	NoAnnotation	-	-
R004308	1	Ayah	1665	1753
R004308	1	claimed_source	1764	1773
R004308	2	matn	1985	2028
R004308	2	isnad	1921	1983
R004308	2	claimed_source	2031	2044
R004309	1	NoAnnotation	-	-
R004311	1	Ayah	104	162
R004311	1	claimed_source	165	186
R004311	2	matn	229	268
R004311	2	claimed_source	271	275
R004312	1	Ayah	141	285
R004312	1	claimed_source	288	299
R004312	2	matn	388	440
R004312	2	isnad	328	386
R004312	2	claimed_source	443	461
R004313	1	Ayah	66	429
R004313	1	claimed_source	433	451
R004313	2	matn	507	533
R004313	2	claimed_source	537	544
R004313	3	matn	564	600
R004313	3	claimed_source	604	610
R004314	1	Ayah	307	488
R004314	1	claimed_source	491	503
R004314	2	matn	600	753
R004314	2	isnad	534	598
R004314	2	claimed_source	523	532
R004316	1	NoAnnotation	-	-
R004317	1	Ayah	1088	1119
R004317	1	claimed_source	1122	1132
R004317	2	Ayah	1173	1200
R004317	2	claimed_source	1203	1215
R004317	3	matn	1320	1626
R004317	3	isnad	1254	1318
R004317	3	claimed_source	1629	1636
R004319	1	Ayah	258	483
R004319	1	claimed_source	487	506
R004319	2	matn	535	626
R004319	2	claimed_source	630	642
R004319	3	Ayah	713	784
R004319	3	claimed_source	788	808
R004319	4	matn	837	928
R004319	4	claimed_source	932	944
R004319	5	Ayah	1014	1218
R004319	5	claimed_source	1222	1245
R004319	6	matn	1274	1389
R004319	6	claimed_source	1393	1405
R004319	7	Ayah	1476	1582
R004319	7	claimed_source	1586	1609
R004319	8	matn	1638	1808
R004319	8	claimed_source	1812	1824
R004321	1	Ayah	174	219
R004321	1	claimed_source	160	165
R004321	2	matn	280	414
R004321	2	claimed_source	226	243
R004321	3	matn	695	751
R004321	3	claimed_source	641	658
R004322	1	Ayah	485	628
R004322	1	claimed_source	460	481
R004322	2	matn	834	881
R004322	2	claimed_source	782	830
R004322	3	Ayah	1077	1318
R004322	3	claimed_source	1051	1073
R004322	4	matn	1525	1679
R004322	4	claimed_source	1487	1521
R004322	5	Ayah	1868	1905
R004322	5	claimed_source	1841	1864
R004323	1	Ayah	99	144
R004323	1	claimed_source	147	157
R004323	2	matn	209	298
R004323	2	isnad	164	207
R004323	2	claimed_source	197	206
R004324	1	Ayah	318	362
R004324	1	claimed_source	365	374
R004324	2	Ayah	513	926
R004324	2	claimed_source	929	941
R004325	1	Ayah	376	713
R004325	1	claimed_source	716	727
R004325	2	Ayah	738	845
R004325	2	claimed_source	848	859
R004325	3	matn	896	1073
R004325	3	claimed_source	1077	1095
R004325	4	Ayah	2329	2381
R004325	4	claimed_source	2384	2395
R004325	5	matn	2490	2641
R004325	5	claimed_source	2645	2663
R004326	1	Ayah	158	322
R004326	1	claimed_source	133	155
R004326	2	matn	367	388
R004326	2	claimed_source	391	409
R004326	3	Ayah	654	780
R004326	3	claimed_source	629	651
R004326	4	matn	834	873
R004326	4	claimed_source	876	885
R004328	1	Ayah	132	140
R004328	1	claimed_source	143	153
R004328	2	matn	399	478
R004328	2	isnad	369	397
R004328	2	claimed_source	481	492
R004328	3	matn	1036	1163
R004328	3	isnad	999	1034
R004328	3	claimed_source	1166	1183
R004329	1	Ayah	551	630
R004329	1	claimed_source	633	645
R004329	2	matn	732	768
R004329	2	isnad	726	730
R004329	2	claimed_source	774	806
R004329	3	matn	918	960
R004329	3	isnad	912	916
R004329	3	claimed_source	966	985
R004330	1	Ayah	226	283
R004330	1	claimed_source	286	311
R004330	2	matn	387	465
R004330	2	isnad	316	385
R004330	2	claimed_source	468	486
R004331	1	Ayah	125	253
R004331	1	claimed_source	100	122
R004331	2	matn	346	386
R004331	2	claimed_source	389	402
R004332	1	matn	32	63
R004332	1	claimed_source	81	174
R004332	2	matn	314	339
R004333	1	Ayah	144	235
R004333	1	claimed_source	240	263
R004333	2	Ayah	348	383
R004333	2	claimed_source	388	408
R004333	3	Ayah	467	505
R004333	3	claimed_source	510	532
R004333	4	Ayah	590	696
R004333	4	claimed_source	701	721
R004333	5	matn	859	880
R004333	5	claimed_source	885	897
R004333	6	matn	965	987
R004333	6	claimed_source	992	1004
R004335	1	Ayah	442	495
R004335	1	claimed_source	498	509
R004335	2	Ayah	512	559
R004335	2	claimed_source	562	573
R004336	1	matn	119	179
R004336	1	claimed_source	182	194
R004336	2	Ayah	306	344
R004336	2	claimed_source	283	303
R004336	3	Ayah	459	530
R004336	3	claimed_source	435	456
R004336	4	Ayah	634	733
R004336	4	claimed_source	611	631
R004337	1	NoAnnotation	-	-
R004338	1	matn	563	587
R004338	2	Ayah	697	893
R004338	2	claimed_source	896	909
R004338	3	Ayah	1217	1598
R004338	3	claimed_source	1601	1612
R004338	4	matn	1811	1844
R004338	4	isnad	1711	1809
R004338	4	claimed_source	1740	1747
R004338	5	matn	2047	2078
R004338	5	claimed_source	2081	2093
R004340	1	Ayah	1217	1233
R004340	1	claimed_source	1236	1247
R004340	2	Ayah	1352	1404
R004340	2	claimed_source	1407	1418
R004340	3	matn	1911	1959
R004340	3	isnad	1844	1909
R004340	3	claimed_source	1963	1970
R004340	4	matn	2110	2137
R004340	4	isnad	2034	2108
R004340	4	claimed_source	2141	2148
R004341	1	Ayah	240	276
R004341	1	claimed_source	279	289
R004341	2	matn	339	356
R004341	2	claimed_source	359	369
R004341	3	matn	405	441
R004341	3	claimed_source	444	457
R004342	1	NoAnnotation	-	-
R004344	1	Ayah	346	404
R004344	1	claimed_source	407	429
R004344	2	Ayah	635	767
R004344	2	claimed_source	770	790
R004344	3	Ayah	826	945
R004344	3	claimed_source	948	969
R004344	4	Ayah	1102	1133
R004344	4	claimed_source	1136	1157
R004344	5	matn	1639	1741
R004344	5	claimed_source	1751	1772
R004346	1	NoAnnotation	-	-
R004347	1	matn	15	40
R004347	2	matn	284	333
R004347	2	claimed_source	336	349
R004347	3	matn	400	431
R004347	3	isnad	371	397
R004347	3	claimed_source	434	470
R004348	1	Ayah	20	46
R004348	2	matn	232	377
R004348	2	isnad	196	230
R004348	2	claimed_source	385	398
R004349	1	Ayah	972	1053
R004349	1	claimed_source	1056	1067
R004349	2	Ayah	1335	1385
R004349	2	claimed_source	1388	1399
R004349	3	matn	1486	1519
R004349	3	claimed_source	1522	1532
R004349	4	Ayah	1635	1682
R004349	4	claimed_source	1685	1694
R004350	1	Ayah	177	219
R004350	1	claimed_source	135	158
R004350	2	Ayah	272	314
R004350	3	matn	563	637
R004350	3	isnad	452	561
R004350	3	claimed_source	754	780
R004352	1	Ayah	221	403
R004352	1	claimed_source	406	417
R004352	2	matn	521	559
R004352	2	claimed_source	562	580
R004353	1	Ayah	241	286
R004353	1	claimed_source	199	222
R004353	2	matn	400	510
R004353	2	isnad	304	398
R004354	1	Ayah	183	251
R004354	1	claimed_source	254	265
R004354	2	Ayah	366	455
R004354	2	claimed_source	458	469
R004354	3	matn	1129	1376
R004354	3	isnad	1097	1128
R004354	3	claimed_source	1380	1439
R004354	4	matn	1564	1634
R004354	4	isnad	1551	1560
R004354	4	claimed_source	1638	1697
R004355	1	matn	338	395
R004355	1	claimed_source	398	407
R004355	2	Ayah	660	725
R004355	2	claimed_source	728	744
R004355	3	matn	764	917
R004355	3	claimed_source	920	932
R004355	4	Ayah	1251	1316
R004355	4	claimed_source	1319	1335
R004357	1	NoAnnotation	-	-
R004359	1	Ayah	504	1149
R004359	1	claimed_source	1152	1163
R004359	2	matn	1821	1962
R004359	2	claimed_source	1968	1975
R004360	1	Ayah	257	326
R004360	1	claimed_source	329	340
R004360	2	Ayah	1309	1458
R004360	2	claimed_source	1461	1472
R004360	3	matn	2967	3073
R004360	3	claimed_source	3077	3095
R004361	1	Ayah	285	539
R004361	1	claimed_source	259	282
R004361	2	Ayah	585	705
R004361	2	claimed_source	561	582
R004362	1	Ayah	1618	1815
R004362	1	claimed_source	1818	1834
R004362	2	Ayah	1863	1929
R004362	2	claimed_source	1932	1946
R004362	3	matn	2005	2078
R004362	3	claimed_source	2081	2088
R004362	4	matn	2117	2164
R004362	4	claimed_source	2167	2174
R004364	1	Ayah	131	195
R004364	1	claimed_source	198	214
R004364	2	matn	281	313
R004364	2	claimed_source	316	334
R004364	3	Ayah	422	463
R004364	3	claimed_source	466	481
R004364	4	matn	637	661
R004364	4	claimed_source	664	682
R004365	1	Ayah	505	603
R004365	1	claimed_source	475	496
R004365	2	Ayah	756	854
R004365	2	claimed_source	729	747
R004365	3	matn	1037	1085
R004365	3	claimed_source	1090	1142
R004365	4	matn	1288	1420
R004365	4	claimed_source	1425	1488
